Returns,F02,Volume Diff Daily,Volume Diff 50,Volume ROC,MA5,Vol per 200MA,Close vs 50MA,Date
0.045686560015942845,-0.010220427174087554,28411.0,98345.0,0.12127822148610745,-0.41145943826084663,,-0.2955167051094937,2015-10-06
-0.06322221624405266,-0.0001998017352012882,-44347.0,-455861.0,-0.16882904284398148,-0.43256111152989013,,-0.33043905294871634,2015-10-07
0.020040984346211266,0.00018543194155440368,91939.0,-221904.0,0.42110687180238826,-0.45294326833130133,,-0.30753565394401705,2015-10-08
-0.006802181094332949,0.05367080789299283,76154.0,-18863.0,0.24544745476462126,-0.4585431521089623,,-0.2667533853390903,2015-10-09
-0.020789566850232366,-0.014510595916560676,-244865.0,-1321545.0,-0.6336757931784069,-0.45879183694398096,,-0.2835411376166579,2015-10-10
0.011956121575683598,-0.0006307168670571794,-39427.0,-2048492.0,-0.2785277807212744,-0.46376648075910726,,-0.2669057507590372,2015-10-11
-0.013372418303743916,-0.0007055529219812673,7439.0,-3959113.0,0.07283996553344818,-0.45848810810063106,,-0.26868391948950476,2015-10-12
-0.03230866495844387,0.003055764100762026,193477.0,-4333986.0,1.765832778117499,-0.462946032772668,,-0.28139628649786597,2015-10-13
-0.145812099830132,0.007545399939110187,668620.0,-1582696.0,2.2063462731484536,-0.5043555995860546,,-0.3715068302339368,2015-10-14
0.07376576122061307,0.0005927704945618562,-600642.0,-3179768.0,-0.6181581287358593,-0.526449036159076,,-0.31546364735145205,2015-10-15
-0.046388774833671875,0.001272518233495612,-121131.0,-1692939.0,-0.32647929233306916,-0.5603569625374711,,-0.33682048985227886,2015-10-16
0.02445344372113256,-0.004432473741600718,63969.0,-1171820.0,0.25598761059822084,-0.5883641916385848,,-0.31439677815293177,2015-10-17
-0.055079912321846614,0.0013432557595516315,-180170.0,-1352550.0,-0.5740457528834513,-0.6212906266616298,,-0.34170402316018456,2015-10-18
-0.05526630488330264,-0.0002182587969884464,110052.0,-2600018.0,0.8231879721744333,-0.6340111013676959,,-0.3683406378844858,2015-10-19
-0.11192147523941587,0.0012576327058120285,140179.0,-1637049.0,0.5751122088109559,-0.6830978447069439,,-0.42798377426768786,2015-10-20
0.03646988222591396,-0.0074512049564311456,225164.0,-339225.0,0.586485240453114,-0.7190460804223457,,-0.4013941337770698,2015-10-21
0.275769234226541,-0.0052332846741436345,315737.0,-664478.0,0.5183792081564971,-0.7106563757831257,,-0.23273468633652894,2015-10-22
-0.04716528064692693,-0.0023463014046101183,-46000.0,-46098.0,-0.04973930118444414,-0.7017718664687682,,-0.26244900649956615,2015-10-23
0.04430209697951204,4.4472692839914174e-05,-620466.0,-1048824.0,-0.7060201041849203,-0.6721268635763209,,-0.22242395849489116,2015-10-24
0.09380565227349802,-0.0006795720293121255,377028.0,-421366.0,1.4593351809131585,-0.6035562335237952,,-0.14481461335835277,2015-10-25
0.18003269097028918,0.006012606344728333,453736.0,402458.0,0.7141130403031868,-0.5047424968898542,,0.014584310865505046,2015-10-26
0.2267643781122599,-0.030666591915680885,757250.0,1124498.0,0.6952861025415014,-0.4093996382303495,,0.19641988859900583,2015-10-27
0.1510348612645218,0.0014914200227449381,526680.0,1997673.0,0.28525160179162357,-0.2789028561285175,,0.3582214634036849,2015-10-28
0.20035811987067897,0.002763147394461596,-93810.0,941590.0,-0.03953140473230654,-0.12191071782744478,,0.5937512866821542,2015-10-29
-0.13891829308633807,0.002104984005436572,149960.0,982020.0,0.06579386111159868,-0.030187491825432365,,0.35461742793800033,2015-10-30
-0.12416919872346122,0.005147807379804581,-1755308.0,-104970.0,-0.7225868598715627,0.007298898117893595,,0.18329352040259428,2015-10-31
0.14641194465530116,0.004603835584158,-84979.0,-294856.0,-0.12610180859841047,0.04356836379335592,,0.343072222278618,2015-11-01
-0.06444511659120777,0.0021787111502646894,556287.0,442209.0,0.9445996267699983,0.04113541739817292,,0.2461991365434555,2015-11-02
0.018894635660910097,0.004828301789573386,762490.0,1433299.0,0.6658138316451274,0.0033276572023005374,,0.26182564757212834,2015-11-03
-0.11042398456438929,-0.0026742717296913687,1152650.0,2611887.0,0.6042124244505134,-0.025421197944232126,,0.11412085791090165,2015-11-04
-0.005620079516020393,0.0018341582781824517,-1880500.0,687872.0,-0.6144742087480476,-0.029736582043436908,,0.10500111502700493,2015-11-05
0.023497632552731407,0.010199444641076694,-266174.0,424652.0,-0.22560177651206947,-0.056809956911057675,,0.1359888401559315,2015-11-06
0.004592241039608869,-0.0024837154655562577,-23479.0,462295.0,-0.025697574387139266,-0.06998200337378742,,0.13207565161034207,2015-11-07
0.12210741748310805,-0.013268690717627929,131273.0,654712.0,0.14746676821836302,-0.06696001057811302,,0.24082816498329418,2015-11-08
-0.03220439115570484,0.0049247179966323,1023830.0,1382508.0,1.0023202083292544,-0.04575267202308248,,0.19685460456833015,2015-11-09
-0.06682779697581054,0.0019834320379314985,-1190709.0,-1088019.0,-0.5821712324413653,-0.0376806836077621,,0.11377110950628833,2015-11-10
-0.15878852135778754,0.00743620150093971,423999.0,506150.0,0.4961484048908178,-0.06594772693514427,,-0.053990169974394875,2015-11-11
0.12462223226673186,0.005842170468624008,-472424.0,162018.0,-0.3694911542492453,-0.07286406919880598,,0.06712547379729283,2015-11-12
-0.003994615091404641,0.013409459077760477,-262485.0,-197414.0,-0.3256007522117307,-0.09976243640589694,,0.07380474192359676,2015-11-13
-0.018395991469614015,0.00151864403780122,-171157.0,-330876.0,-0.3148172332164121,-0.12447628556122783,,0.0533101342707345,2015-11-14
0.017000348961027312,0.002705859056808313,39334.0,-203745.0,0.10559066236436743,-0.13083423323128213,,0.07094691982531809,2015-11-15
0.02515653864744416,-0.00022286753283429217,209097.0,-276995.0,0.5077042986732969,-0.10005262745331855,,0.0933848445635923,2015-11-16
0.08976937081868397,-0.004320951771977666,524495.0,660818.0,0.8446722334506276,-0.07553896476621078,,0.17763889057589521,2015-11-17
0.00010571739826459314,-0.014649100180559205,-464336.0,294116.0,-0.4053778460678866,-0.056477022510345476,,0.15313675552393313,2015-11-18
-0.03355978934230652,-0.00463697966111587,-237576.0,-64786.0,-0.348810167022951,-0.042456454522569624,,0.1044653473018986,2015-11-19
-0.03224220102852782,0.0002124470975330972,170807.0,190296.0,0.3851098465034901,-0.03859260645360082,,0.06615152079093134,2015-11-20
0.05101651883483105,0.004149548069022124,-158359.0,-31938.0,-0.2577730391398829,-0.02883351932279939,,0.11961870914544037,2015-11-21
-0.011989609753359165,0.0037136066547831525,-83803.0,171632.0,-0.1837881818341316,-0.037093744755149954,,0.1054567065431471,2015-11-22
-0.021213590175846342,-0.000542345286967838,69702.0,-400630.0,0.1872838706730473,-0.04676063505761483,,0.07793291547810854,2015-11-23
-0.04886828775561525,-0.0005565124095930907,82320.0,-379262.0,0.18629702970297024,-0.05842646453533536,,0.02368231198702264,2015-11-24
-0.033887989510274386,-0.007069610782600488,98796.0,253371.0,0.18847184730873057,-0.07152715149204544,,-0.017298062805659375,2015-11-25
0.02422176993836267,-0.0003057193843460926,324482.0,533672.0,0.5208454054713472,-0.09147996445334412,,0.005949742847860762,2015-11-26
-0.016040131504364563,-0.0023558471492892696,-543660.0,-917077.0,-0.573799992189751,-0.11365459440960587,,-0.01202735323385562,2015-11-27
0.05483341819279297,0.00017397295469456786,58651.0,-451528.0,0.14524297137536424,-0.12068511762562098,,0.04058233890771157,2015-11-28
-0.03886696187909122,-0.001702517082503907,-14106.0,-171568.0,-0.030501833656241373,-0.12556594406748323,,-0.0015027975309030994,2015-11-29
-0.007764068681097136,0.0015217148827586513,336081.0,188355.0,0.7495818073949834,-0.12339550614486597,,-0.007443063522834081,2015-11-30
-0.004003115051985806,0.0059522241527214526,-131582.0,433539.0,-0.1677402576873409,-0.12552082024623618,,-0.005314299380786869,2015-12-01
-0.05950838953652837,-0.00186213991769546,-146550.0,342981.0,-0.22447488500544532,-0.13617580027617804,,-0.06379435581108694,2015-12-02
-0.007822407048595936,-0.0032439936191717145,33662.0,436472.0,0.06648535374782494,-0.16019551307427188,,-0.07140820949101967,2015-12-03
0.034428789210941835,-7.510992522252735e-05,-298691.0,7015.0,-0.5531632371487993,-0.16929169533863736,,-0.038007180272066954,2015-12-04
0.02525335980361265,0.001373742472093653,-8535.0,-29931.0,-0.03537413274314272,-0.1718251572416589,,-0.01187601146129591,2015-12-05
-0.03568374120083051,0.004613664982294319,210865.0,225281.0,0.905999321139626,-0.18120250316809042,,-0.04112033267597781,2015-12-06
-0.029962143767591987,0.0009838420107719514,76801.0,210143.0,0.1731280770409911,-0.1835897205738301,,-0.06639289540610926,2015-12-07
0.01996714738022698,-0.006459056484695469,-74506.0,59483.0,-0.1431681619649161,-0.1811955509765138,,-0.05188377367324837,2015-12-08
-0.03916167548462379,0.0028414412529589317,178318.0,482666.0,0.3999031179426915,-0.19273874780937086,,-0.08329711059357081,2015-12-09
0.056317952714337816,0.004321058564671354,-254632.0,267461.0,-0.40791963102811346,-0.19809856179149224,,-0.026429841203563176,2015-12-10
0.10686611229828746,-0.00047715600740605435,431483.0,691505.0,1.1674671053521615,-0.17537605274617413,,0.07383066260637894,2015-12-11
0.049159360650174566,0.001542330187725538,575208.0,1073236.0,0.7180478159266583,-0.13664113715752485,,0.12267206412053211,2015-12-12
-0.019200484180752597,-0.005563101539141746,-1102666.0,-698050.0,-0.8011930711773767,-0.10709935990494279,,0.09090339668367586,2015-12-13
0.03805272731073983,0.003920729070904905,289822.0,192414.0,1.0592367349623921,-0.0633579915702228,,0.13075289767520926,2015-12-14
0.023784839120967405,-0.0024500967752979497,15182.0,328727.0,0.02694538510141342,-0.02700312476905696,,0.14780585329015605,2015-12-15
-0.025491834708143646,0.0029187003894886043,-257851.0,6907.0,-0.44563252439433265,-0.014461870561042813,,0.11645042999064081,2015-12-16
-0.05270869438684933,0.0018775562913773136,319998.0,507075.0,0.99760262121727,-0.021849164024611567,,0.05710706558198764,2015-12-17
-0.019396223278238867,-0.00252364991639209,-339978.0,57045.0,-0.5305814144030963,-0.02856780144508117,,0.03260437591561205,2015-12-18
-0.014597557958338614,0.0015182686737809092,42748.0,-40386.0,0.14212050387815967,-0.04620478913351112,,0.018310538725347048,2015-12-19
-0.004794988108869913,0.00018500735624504827,128629.0,-136921.0,0.37442764201609724,-0.06957153888263838,,0.01307197695573703,2015-12-20
-0.005842847919299454,0.002411811237048811,76949.0,-375709.0,0.16297091688481125,-0.0891468919430482,,0.00920101250836991,2015-12-21
-0.03438204281023005,-0.006436708108942146,-94864.0,-424573.0,-0.1727586125260192,-0.10601472960911418,,-0.030557304288286846,2015-12-22
-0.004299231128057968,-0.002800271232883067,-119256.0,76637.0,-0.26253442495195367,-0.11990871831980073,,-0.036007810132893,2015-12-23
0.004455262946617022,0.0015802777606206408,19653.0,-280738.0,0.05866689751726151,-0.13006381163859845,,-0.029029267156475802,2015-12-24
0.009710055650103966,-0.0014700056298087016,-167532.0,-902006.0,-0.47239218826660956,-0.13772876069055617,,-0.020230905558795365,2015-12-25
-0.018561817985543794,0.0004630251975326072,238168.0,-1421088.0,1.272849706595979,-0.14838238182603833,,-0.03653235721020298,2015-12-26
0.003749563390946342,-0.0016814825129329858,-260717.0,-2208485.0,-0.6130449913234042,-0.1502021521994387,,-0.03323187566590202,2015-12-27
-0.0132550014246412,-1.0509537405223313e-05,70569.0,-2044106.0,0.42882143833743513,-0.15324489017859008,,-0.044324884878977344,2015-12-28
0.03462643763294948,-0.001384607191673437,-19392.0,-2213458.0,-0.08247212227921097,-0.15096476026284725,,-0.012112609963509269,2015-12-29
0.04312228198083412,0.001379067045108373,388336.0,-69814.0,1.8000018540664313,-0.14133663154763115,,0.03061507929788676,2015-12-30
0.023510631533015136,0.00015351584173828314,59916.0,75081.0,0.09918586672582008,-0.12331541106245766,,0.05273016565422073,2015-12-31
0.015328066898572468,0.00018210214430625093,-457932.0,-939138.0,-0.689662858399323,-0.10278982272211955,,0.06616588357276765,2016-01-01
-0.010847571408516665,-0.0006571563589106155,49442.0,-1652186.0,0.2399374945404782,-0.08257714999423796,,0.05167851897112019,2016-01-02
0.035671280756156554,0.001393625603442139,152128.0,-2652708.0,0.5954035944642746,-0.06133235970382046,,0.08683536666553726,2016-01-03
-0.018070151073252827,0.00014404700047854213,-61387.0,-833595.0,-0.15059416336303333,-0.052330674385427996,,0.06453149944120185,2016-01-04
-0.0031170428066183975,-0.0013965719554103195,-126412.0,-693833.0,-0.36509408078094996,-0.04883127501447131,,0.057249071152841946,2016-01-05
0.000875763661702722,-0.000155760616980527,88958.0,-581396.0,0.4046617204878249,-0.04823586782004148,,0.055603462230957135,2016-01-06
-0.014433966903152462,0.005196348568664133,338671.0,-373998.0,1.096764478239327,-0.047211950204508656,,0.04389524934788236,2016-01-07
0.04671111808832018,0.0007929894214999678,-101862.0,-1499690.0,-0.15732506309250582,-0.04409609855405217,,0.08951921344667868,2016-01-08
0.001351596802032562,-0.0013052435728408973,-319319.0,-628300.0,-0.5852620967741935,-0.03735654778973341,,0.08574670511656834,2016-01-09
0.013874387782746078,-0.0012930252636463857,164607.0,-887692.0,0.7274450793482441,-0.027223622896384192,,0.09511115028510031,2016-01-10
0.06243294743078587,-1.5011543877174738e-05,621032.0,205764.0,1.5887722314320216,-0.004719519432165547,,0.15604068931868742,2016-01-11
0.0702560735390676,0.004238884702336021,1886840.0,2355089.0,1.8646138034627242,0.03448895911814405,,0.23077923965716485,2016-01-12
-0.009044712762116158,-0.0048466257668712265,-1892850.0,633396.0,-0.6529861044032621,0.06088134180221579,,0.20363064801035957,2016-01-13
0.060146154531681484,-0.0027550657660859734,-253949.0,340113.0,-0.252456979252617,0.09832762274098021,,0.25903257092301013,2016-01-14
0.019899699436020546,-0.004329222673358002,3158589.0,3289605.0,4.200469173268295,0.13547450356111165,,0.26469283000762034,2016-01-15
-0.00013929174245774778,0.010306206074452984,-1447920.0,1317190.0,-0.37025993786040323,0.16281418590531171,,0.26377349563198305,2016-01-16
0.08678068229264735,0.0009669832580778692,-1291480.0,490046.0,-0.5244311975408404,0.19401294538353858,,0.35483257857520867,2016-01-17
0.07057666759237713,0.003646033432017415,3107780.0,3835402.0,2.6536139691755967,0.24242839752607329,,0.43014593369925214,2016-01-18
-0.03600424571737848,-0.0026150847623989115,-1832190.0,1832405.0,-0.42818882290666127,0.2705613456433628,,0.35509279326775656,2016-01-19
0.12371073519271114,-0.005986626707209508,486480.0,2477244.0,0.19882782804875054,0.31878967468317576,,0.4836944478164247,2016-01-20
0.013616493769165405,0.0005744800302907027,-1318260.0,1242787.0,-0.44942418229795245,0.3661128663053695,,0.475518639196141,2016-01-21
-0.02957925832078223,-0.0042096590433646774,-47720.0,1125365.0,-0.029548719472928142,0.3899304002730956,,0.40239917854322704,2016-01-22
0.31151104965029397,0.0018983926941853468,5803740.0,6846785.0,3.7031596947500063,0.4613059135425397,,0.7837369742503264,2016-01-23
0.12662716912035532,-0.036564656024575815,2298790.0,9046779.0,0.31187033474517634,0.5539460309111478,,0.8674953029987389,2016-01-24
0.16372855785885898,0.0030076592564916016,1069530.0,9791827.0,0.11060552629483422,0.6593814817248145,,1.0833077074269997,2016-01-25
-0.10122239156012858,0.01339191043784771,3199900.0,13535387.0,0.2979616921028372,0.7314809620440532,,0.8329296582562908,2016-01-26
0.06278699320115333,-0.012708830286816242,-6978120.0,6498616.0,-0.5006112258953168,0.8134213330289534,,0.8559946247006627,2016-01-27
0.04988260715992432,0.007494086370392061,-2057230.0,4455492.0,-0.29553316439403077,0.8613596709351383,,0.8916627360228866,2016-01-28
-0.018883357320938488,0.006526841586548926,1758490.0,5877901.0,0.35859375796567994,0.8908202968583372,,0.8065054156884552,2016-01-29
-0.02498684063611578,0.005114310449866988,-2937260.0,3072223.0,-0.44087512795804473,0.8863616931035245,,0.7184163449933085,2016-01-30
-0.056120172727830986,-0.0007811669243289465,2122420.0,5341193.0,0.5697649446454842,0.8888044205389297,,0.5821678051908055,2016-01-31
-0.04655794524268331,0.0059192381745329925,-1853400.0,3454131.0,-0.3169559640872167,0.8741545408425012,,0.4872328203128431,2016-02-01
0.10132313706724916,0.0015825002599823002,-542830.0,3209992.0,-0.1359079642472647,0.8668811358964466,,0.6002894219055104,2016-02-02
0.039787329405040595,-0.003160302339689447,536480.0,3755007.0,0.15544422777702116,0.8697122002415203,,0.6169050856375045,2016-02-03
0.01937897138428557,0.0001344569717918187,-435430.0,3108712.0,-0.10919190019434521,0.8807961879218137,,0.6075527027906364,2016-02-04
-0.012200673060088985,-0.0029828862236428444,-915620.0,2116291.0,-0.2577526799387443,0.8999214837803092,,0.5477805782873375,2016-02-05
0.0002525830564128473,-0.0020362427579471154,-715460.0,1475337.0,-0.271346759206584,0.9258306815027633,,0.5126678087239323,2016-02-06
0.1687148371122964,0.0007693946639519833,5085820.0,6382839.0,2.6471549624201036,0.9665670292955568,,0.717398504732208,2016-02-07
0.069556004036327,0.00292139228293653,2718630.0,9356101.0,0.38798440430080516,1.0149132380454304,,0.7832866612922809,2016-02-08
0.27390637450826616,-0.0015095336484484134,8228310.0,17152928.0,0.8460386872293895,1.1159425812160941,,1.1607782525275803,2016-02-09
0.10891252452787747,-0.010900846552474586,10686400.0,27264120.0,0.5952099810627158,1.233113460904339,,1.2490956460047293,2016-02-10
0.3371893916145188,0.013651138571679766,-2232200.0,26134586.0,-0.07793885560257541,1.4177024232995696,,1.8217232786103912,2016-02-11
-0.06713083255551922,-0.011134024047496194,-3047400.0,22797364.0,-0.11539597549246072,1.535609224353874,,1.4489657607446866,2016-02-12
-0.05272249144686503,0.02489102178122171,858000.0,23640182.0,0.03672819423992335,1.6263461589701842,,1.255676046690306,2016-02-13
-0.030457059431973965,0.00352996665007832,-12992300.0,10905733.0,-0.5364551505442053,1.6722771155483,,1.0964300171750283,2016-02-14
-0.007912909222910325,0.017329137188366595,2707700.0,13293435.0,0.24118825992072335,1.7037832633042818,,1.027135950279349,2016-02-15
-0.1901218395291574,0.0075581230440495695,1954900.0,15588313.0,0.14029510126164402,1.6399931113114876,,0.612752609395931,2016-02-16
-0.12401700095822743,-0.006052895633897104,-438100.0,15107465.0,-0.027572360926673034,1.5680294960021222,,0.38227370822201134,2016-02-17
0.16542506689273329,0.004647028137675591,1603000.0,16581836.0,0.10374733026988547,1.5260449990833287,,0.5800873587087836,2016-02-18
0.0805283719402754,-0.0032597354476909812,-9387680.0,7117207.0,-0.5504679254133927,1.503984059087114,,0.6561685482098103,2016-02-19
-0.07280124727692106,-0.011754177492512508,964770.0,8176841.0,0.12584525561155813,1.460978738548741,,0.48734953487617405,2016-02-20
0.06720941165678651,0.004427214701485438,-2217540.0,6078557.0,-0.2569246757941349,1.476555908910826,,0.5580147287018693,2016-02-21
0.20397860641593168,0.0024346637671317506,8642650.0,14701554.0,1.3475610231463073,1.558080194918793,6.168740567429161,0.8176096678804108,2016-02-22
-0.017365209422103622,0.012183744324757217,-1675600.0,13193486.0,-0.11128970125264015,1.6068565836698334,5.3377076319292165,0.7522793920288395,2016-02-23
0.11285052774332849,0.0031935784727032956,-1954100.0,11001218.0,-0.1460397889481787,1.6652180657981754,4.462486404749978,0.8855234047500926,2016-02-24
-0.013239670196275477,-0.007978872663542025,10045300.0,21307235.0,0.8791230910602548,1.729798955505235,8.056155967236556,0.7864488453635814,2016-02-25
-0.019238699996521946,-0.01097005634910242,-11944940.0,9291726.0,-0.5563082741083654,1.7737872656837275,3.514313018289016,0.6844356634876847,2016-02-26
0.07760754509414602,0.006992959756285,-623650.0,8687468.0,-0.06546228243093732,1.8008847073105336,3.2397992280129544,0.7703635480151632,2016-02-27
0.009810303941450549,-0.0031668912799222015,948450.0,9247582.0,0.10652899347538702,1.8296058409707798,3.535394882517289,0.7290275748439037,2016-02-28
-0.018380798215516636,-0.0019634064328615253,-2203640.0,6984026.0,-0.22368210027548652,1.832826873632841,2.7270757921235007,0.6490290024776355,2016-02-29
0.21115912971511142,-0.0027899681078872307,15450080.0,22892038.0,2.020141160718722,1.8811905829586637,7.973710523028476,0.9170927314140056,2016-03-01
0.10904712807364825,-0.0026993515546096525,6032100.0,28874696.0,0.26115135011104806,1.955868400669191,9.615002940295902,1.0311427130299924,2016-03-02
0.10090390166649099,-0.0027287579190089506,11184700.0,39907268.0,0.3839554826262779,2.033883610712083,12.545551801057297,1.1273552568776148,2016-03-03
